"","Extra_rs","Agree_rs","Cons_rs","Neur_rs","Open_rs","Extra_1","Agree_1","Cons_1","Neur_1","Open_1","Extra_2","Agree_2","Cons_2","Neur_2","Open_2","age","race","gender","income","edu","state","ideology","spending","reg_business","govrole_big","strong_gov","less_gov_better","trad_1_r","trad_2","trad_3_r","trad_4","Year","male","Open","Extra","Cons","Agree","Neur","traditionalism","Operational"
"5608",2,7,7,1,4,4,1,6,1,4,6,7,1,7,4,12,1,-9,NA,4,"VA",5,0.666666666666667,0.75,1,1,1,5,5,5,5,2016,NA,4,3,6.5,7,1,5,0.883333333333333
"5609",5,5,6,3,6,5,3,6,6,6,3,7,2,5,2,8,1,2,21,5,"CA",4,0.333333333333333,0.5,0,0,0,5,2,2,5,2016,NA,6,5,6,6,4.5,3.5,0.166666666666667
"5610",4,6,5,4,6,4,2,5,5,5,4,5,3,4,2,7,1,2,25,4,"SC",5,0.5,0.75,1,0,1,4,4,3,3,2016,NA,5.5,4,5,5.5,4.5,3.5,0.65
"5611",1,2,2,2,4,6,6,7,6,6,7,7,6,6,4,9,1,1,12,3,"AZ",NA,0.166666666666667,0,0,0,0,1,5,4,5,2016,1,5,3.5,4.5,4.5,4,3.75,0.0333333333333333
"5612",2,4,4,2,4,4,4,6,6,6,6,6,4,6,4,3,5,1,3,3,"CA",NA,0.333333333333333,0.75,1,0,0,4,3,2,4,2016,1,5,3,5,5,4,3.25,0.416666666666667
"5613",6,5,6,3,7,6,3,6,3,7,2,6,2,5,1,5,1,2,28,5,"NY",2,0.166666666666667,0.75,0,0,0,1,4,1,2,2016,NA,7,6,6,5.5,3,2,0.183333333333333
"5614",3,2,3,2,2,4,6,4,6,5,5,6,5,6,6,11,1,2,14,2,"TX",NA,NA,0.75,0,0,0,3,1,2,5,2016,NA,3.5,3.5,3.5,4,4,2.75,0.1875
"5615",4,7,6,2,4,7,1,6,2,6,4,6,2,6,4,12,1,1,13,4,"MS",6,0.833333333333333,1,1,1,1,5,5,5,5,2016,1,5,5.5,6,6.5,2,5,0.966666666666667
"5616",2,2,4,1,2,6,6,6,6,7,6,6,4,7,6,9,2,2,2,2,"SC",4,1,0.25,1,0,0,1,4,2,5,2016,NA,4.5,4,5,4,3.5,3,0.45
"5617",4,2,5,2,4,6,6,6,5,6,4,6,3,6,4,2,1,1,16,3,"IL",3,0.333333333333333,0.5,1,1,1,1,4,2,5,2016,1,5,5,5.5,4,3.5,3,0.766666666666667
"5618",2,3,3,1,3,5,5,6,7,7,6,7,5,7,5,2,1,1,11,3,"CA",NA,0,0.5,0,0,0,4,3,1,3,2016,1,5,3.5,4.5,5,4,2.75,0.1
"5619",3,3,6,2,7,3,5,5,2,6,5,6,2,6,1,6,1,1,22,4,"MI",3,0.333333333333333,0.75,1,0,0,1,2,2,5,2016,1,6.5,3,5.5,4.5,2,2.5,0.416666666666667
"5620",5,4,6,2,6,4,4,6,4,4,3,6,2,6,2,9,1,2,27,4,"CT",4,0.666666666666667,0.5,1,0,NA,4,2,3,4,2016,NA,5,4.5,6,5,3,3.25,0.541666666666667
"5621",1,7,5,1,3,6,1,7,6,7,7,7,3,7,5,6,2,2,13,2,"MS",NA,0.333333333333333,0,0,0,0,4,2,4,4,2016,NA,5,3.5,6,7,3.5,3.5,0.0666666666666667
"5622",4,7,6,4,6,6,1,7,4,6,4,7,2,4,2,9,4,2,9,3,"NM",4,0.333333333333333,0.5,0,0,0,2,2,1,5,2016,NA,6,5,6.5,7,4,2.5,0.166666666666667
"5623",1,3,7,1,7,7,5,7,5,6,7,7,1,7,1,4,6,2,5,1,"FL",5,1,0,0,0,0,1,5,4,1,2016,NA,6.5,4,7,5,3,2.75,0.2
"5624",1,6,2,3,7,5,2,6,5,5,7,7,6,5,1,13,1,2,1,2,"OH",4,NA,0.5,0,0,0,2,4,2,5,2016,NA,6,3,4,6.5,4,3.25,0.125
"5625",3,3,6,4,4,4,5,6,3,5,5,5,2,4,4,9,1,1,18,3,"AZ",6,0.833333333333333,0.75,1,1,1,2,4,2,4,2016,1,4.5,3.5,6,4,3.5,3,0.916666666666667
"5626",6,2,3,2,5,7,6,7,2,6,2,3,5,6,3,2,1,1,3,3,"MN",6,0.833333333333333,0.5,1,1,1,2,4,2,4,2016,1,5.5,6.5,5,2.5,2,3,0.866666666666667
"5627",5,3,6,2,5,6,5,6,3,5,3,5,2,6,3,12,5,1,18,3,"NM",6,0.666666666666667,0.5,1,1,1,4,4,2,4,2016,1,5,5.5,6,4,2.5,3.5,0.833333333333333
"5628",3,5,4,2,6,3,3,5,2,6,5,6,4,6,2,1,1,2,11,2,"ID",2,0.166666666666667,0.5,0,0,0,1,3,1,2,2016,NA,6,3,4.5,5.5,2,1.75,0.133333333333333
"5629",3,4,4,3,4,2,4,4,3,6,5,6,4,5,4,6,1,1,14,2,"OH",4,NA,0.25,0,0,0,3,3,4,3,2016,1,5,2.5,4,5,3,3.25,0.0625
"5630",6,6,3,3,3,3,2,6,4,2,2,5,5,5,5,2,1,2,3,3,"ID",4,0.5,0.5,0,0,0,2,4,2,3,2016,NA,2.5,4.5,4.5,5.5,3.5,2.75,0.2
"5631",5,3,4,3,3,6,5,5,2,2,3,4,4,5,5,11,1,1,7,3,"TN",NA,0.5,0.25,1,0,0,4,4,2,5,2016,1,2.5,5.5,4.5,3.5,2.5,3.75,0.35
"5632",3,6,2,2,4,6,2,6,7,5,5,4,6,6,4,2,5,2,8,1,"CO",3,NA,0.75,0,0,0,2,4,3,2,2016,NA,4.5,4.5,4,5,4.5,2.75,0.1875
"5633",5,5,6,2,6,7,3,6,3,7,3,7,2,6,2,6,6,2,23,4,"TX",3,0.333333333333333,0.5,1,1,0,2,4,2,2,2016,NA,6.5,6,6,6,2.5,2.5,0.566666666666667
"5634",1,7,7,1,2,6,1,7,2,5,7,7,1,7,6,13,1,2,7,1,"TN",7,0,0.75,1,1,1,5,5,5,5,2016,NA,3.5,3.5,7,7,1.5,5,0.75
"5635",7,2,7,1,7,6,6,7,6,7,1,7,1,7,1,12,5,2,26,4,"TX",6,NA,0.5,1,1,1,4,5,5,5,2016,NA,7,6.5,7,4.5,3.5,4.75,0.875
"5636",7,4,6,2,3,1,4,7,1,6,1,2,2,6,5,8,1,1,27,4,"GA",6,1,0.5,1,1,1,2,2,2,3,2016,1,4.5,4,6.5,3,1.5,2.25,0.9
"5637",7,5,5,1,5,6,3,6,1,7,1,5,3,7,3,10,1,1,21,3,"TN",7,1,0.75,1,0,1,5,5,3,5,2016,1,6,6.5,5.5,5,1,4.5,0.75
"5638",2,6,6,2,3,5,2,7,4,5,6,6,2,6,5,11,1,2,25,3,"WA",6,1,0.75,1,1,1,5,4,2,4,2016,NA,4,3.5,6.5,6,3,3.75,0.95
"5639",3,6,5,2,5,6,2,7,2,7,5,5,3,6,3,10,1,2,15,4,"TN",4,0.833333333333333,0.75,1,1,1,4,4,2,4,2016,NA,6,4.5,6,5.5,2,3.5,0.916666666666667
"5640",1,6,6,2,6,2,2,6,2,5,7,3,2,6,2,2,1,1,26,5,"OK",6,0.666666666666667,0.75,1,1,1,4,4,2,4,2016,1,5.5,1.5,6,4.5,2,3.5,0.883333333333333
"5641",2,7,7,2,7,4,1,6,4,6,6,6,1,6,1,8,2,1,9,2,"VA",4,0.5,0.5,0,0,0,1,4,3,4,2016,1,6.5,3,6.5,6.5,3,3,0.2
"5642",1,6,4,2,7,5,2,6,5,6,7,7,4,6,1,2,2,2,22,2,"GA",5,0.5,0.5,1,0,0,2,4,2,5,2016,NA,6.5,3,5,6.5,3.5,3.25,0.4
"5643",6,6,7,2,6,6,2,7,2,6,2,6,1,6,2,3,1,1,11,4,"TN",2,0.166666666666667,0.5,0,0,NA,3,4,2,2,2016,1,6,6,7,6,2,2.75,0.166666666666667
"5644",4,7,4,2,7,6,1,7,4,6,4,7,4,6,1,6,1,2,17,4,"GA",5,0.5,0.5,1,1,1,4,1,2,3,2016,NA,6.5,5,5.5,7,3,2.5,0.8
"5645",2,7,2,2,4,5,1,7,5,5,6,6,6,6,4,13,1,2,16,5,"ID",1,0.166666666666667,0.25,0,0,0,2,1,1,1,2016,NA,4.5,3.5,4.5,6.5,3.5,1.25,0.0833333333333333
"5646",2,3,7,2,1,5,5,7,4,7,6,2,1,6,7,11,1,1,25,5,"KS",5,0.666666666666667,0.5,1,1,1,5,5,3,5,2016,1,4,3.5,7,2.5,3,4.5,0.833333333333333
"5647",4,2,6,3,5,5,6,4,3,4,4,6,2,5,3,2,1,2,2,3,"CA",4,0.5,0.75,0,1,0,3,4,2,5,2016,NA,4.5,4.5,5,4,3,3.5,0.45
"5648",2,7,2,3,4,5,1,7,4,5,6,7,6,5,4,11,1,2,9,3,"NC",6,0.666666666666667,0.5,0,0,0,5,5,4,2,2016,NA,4.5,3.5,4.5,7,3.5,4,0.233333333333333
"5649",4,6,7,4,3,5,2,6,3,3,4,6,1,4,5,11,1,2,20,2,"WI",6,0.5,0.75,1,1,1,4,4,3,5,2016,NA,3,4.5,6.5,6,3.5,4,0.85
"5650",4,5,7,2,5,6,3,6,2,7,4,6,1,6,3,5,3,2,21,5,"NY",1,0.166666666666667,0.5,0,0,0,2,1,1,1,2016,NA,6,5,6.5,5.5,2,1.25,0.133333333333333
"5651",3,5,3,2,6,5,3,6,2,5,5,3,5,6,2,10,1,1,22,3,"AZ",5,0.666666666666667,0.5,1,1,1,3,4,3,4,2016,1,5.5,4,4.5,4,2,3.5,0.833333333333333
"5652",3,6,3,6,7,3,2,6,7,7,5,6,5,2,1,3,1,1,9,4,"FL",2,0.166666666666667,0.5,0,0,0,2,1,1,1,2016,1,7,3,4.5,6,6.5,1.25,0.133333333333333
"5653",1,5,6,2,5,5,3,6,1,5,7,5,2,6,3,11,1,1,14,3,"OH",3,0.5,0.25,0,0,0,4,5,3,5,2016,1,5,3,6,5,1.5,4.25,0.15
"5654",1,7,3,1,2,1,1,6,5,6,7,7,5,7,6,11,1,2,23,5,"NJ",4,0.666666666666667,0.5,1,NA,1,5,4,4,5,2016,NA,4,1,4.5,7,3,4.5,0.791666666666667
"5655",2,3,3,3,2,4,5,5,6,6,6,6,5,5,6,4,5,1,17,2,"TX",NA,1,0.25,0,0,0,2,3,4,3,2016,1,4,3,4,4.5,4.5,3,0.25
"5656",4,3,4,1,7,7,5,3,2,7,4,6,4,7,1,10,1,1,13,3,"FL",7,0.666666666666667,0.75,1,1,1,5,5,2,5,2016,1,7,5.5,3.5,4.5,1.5,4.25,0.883333333333333
"5657",7,7,7,2,4,6,1,7,2,7,1,6,1,6,4,11,1,2,22,5,"WI",6,0.666666666666667,0.5,1,1,1,5,5,5,5,2016,NA,5.5,6.5,7,6.5,2,5,0.833333333333333
"5658",1,6,7,1,5,6,2,7,2,2,7,6,1,7,3,13,1,1,13,5,"GA",6,0.5,0.5,1,0,1,5,2,2,4,2016,1,3.5,3.5,7,6,1.5,3.25,0.6
"5659",6,4,7,7,6,4,4,1,2,2,2,4,1,1,2,3,1,1,1,4,"TN",5,1,0.5,0,0,0,2,5,1,5,2016,1,4,5,4,4,4.5,3.25,0.3
"5660",1,4,3,5,6,4,4,5,5,5,7,5,5,3,2,5,1,1,9,2,"OH",NA,NA,0.5,0,0,1,3,3,1,4,2016,1,5.5,2.5,4,4.5,5,2.75,0.375
"5661",3,7,7,3,6,6,1,6,4,5,5,7,1,5,2,8,2,2,19,4,"TX",NA,NA,0.5,0,0,0,3,4,3,4,2016,NA,5.5,4.5,6.5,7,3.5,3.5,0.125
"5662",6,7,7,1,6,6,1,7,1,7,2,7,1,7,2,8,1,2,28,5,"ID",2,0.333333333333333,0.75,0,0,NA,5,1,1,1,2016,NA,6.5,6,7,7,1,2,0.270833333333333
"5663",4,5,4,2,4,7,3,7,4,4,4,6,4,6,4,NA,5,2,13,3,"CA",4,0,0.75,1,0,0,1,2,4,1,2016,NA,4,5.5,5.5,5.5,3,2,0.35
"5664",6,3,5,3,6,7,5,7,2,4,2,6,3,5,2,7,1,1,24,5,"IN",6,0.5,0.5,1,0,1,5,4,4,4,2016,1,5,6.5,6,4.5,2.5,4.25,0.6
"5665",7,7,7,2,3,7,1,6,1,6,1,7,1,6,5,10,1,2,22,4,"TN",4,0.5,0.5,1,1,1,5,1,2,1,2016,NA,4.5,7,6.5,7,1.5,2.25,0.8
"5666",2,3,5,4,4,7,5,7,3,6,6,6,3,4,4,12,1,2,21,3,"GA",6,0.5,1,1,1,1,5,5,3,5,2016,NA,5,4.5,6,4.5,3.5,4.5,0.9
"5667",3,6,7,1,7,6,2,7,1,6,5,6,1,7,1,9,1,2,NA,5,"TX",7,1,1,1,1,1,5,5,4,5,2016,NA,6.5,4.5,7,6,1,4.75,1
"5668",4,4,4,4,4,6,4,7,5,4,4,7,4,4,4,9,6,2,2,1,"NH",4,0.166666666666667,0.5,0,0,0,4,4,3,5,2016,NA,4,5,5.5,5.5,4.5,4,0.133333333333333
"5669",4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,10,5,1,13,2,"NM",4,NA,0.5,0,0,0,3,3,3,4,2016,1,4,4,4.5,4,4,3.25,0.125
"5670",1,1,2,1,6,5,7,7,5,6,7,5,6,7,2,1,5,1,27,3,"TX",3,0.666666666666667,0.5,1,1,0,2,3,2,5,2016,1,6,3,4.5,3,3,3,0.633333333333333
"5671",4,3,3,3,6,4,5,6,3,6,4,6,5,5,2,10,1,-9,NA,2,"TX",5,0.5,0.5,1,1,1,4,4,4,5,2016,NA,6,4,4.5,4.5,3,4.25,0.8
"5672",3,3,2,5,5,4,5,5,5,5,5,6,6,3,3,6,1,2,23,3,"IL",5,0.666666666666667,0.5,0,0,1,4,3,2,4,2016,NA,5,3.5,3.5,4.5,5,3.25,0.433333333333333
"5673",4,3,7,4,7,6,5,7,2,6,4,6,1,4,1,2,2,1,15,4,"MA",4,0.5,0.5,0,0,0,4,3,3,4,2016,1,6.5,5,7,4.5,3,3.5,0.2
"5674",2,6,6,1,7,1,2,5,2,7,6,5,2,7,1,2,6,1,5,3,"CA",2,0.833333333333333,0.5,1,1,1,2,2,1,1,2016,1,7,1.5,5.5,5.5,1.5,1.5,0.866666666666667
"5675",1,6,5,2,5,2,2,6,2,5,7,6,3,6,3,10,1,1,25,2,"IL",NA,1,0.75,1,0,1,3,5,4,5,2016,1,5,1.5,5.5,6,2,4.25,0.75
"5676",2,3,3,2,5,6,5,6,5,5,6,6,5,6,3,8,5,1,21,5,"NM",4,0.333333333333333,0.25,1,0,0,1,3,1,4,2016,1,5,4,4.5,4.5,3.5,2.25,0.316666666666667
"5677",6,5,5,2,5,6,3,6,3,5,2,7,3,6,3,4,1,2,21,4,"ID",5,0.333333333333333,0.5,0,0,0,2,4,2,4,2016,NA,5,6,5.5,6,2.5,3,0.166666666666667
"5678",3,4,3,1,1,7,4,7,7,5,5,7,5,7,7,10,2,1,9,3,"TX",NA,0.166666666666667,0,0,0,0,3,NA,2,3,2016,1,3,5,5,5.5,4,2.66666666666667,0.0333333333333333
"5679",3,5,6,2,3,5,3,7,3,6,5,6,2,6,5,10,5,2,23,3,"TX",3,NA,0.5,0,0,0,2,2,1,2,2016,NA,4.5,4,6.5,5.5,2.5,1.75,0.125
"5680",3,6,6,2,5,6,2,5,5,7,5,6,2,6,3,3,1,2,14,4,"TX",2,0.333333333333333,0.25,0,0,0,1,1,1,1,2016,NA,6,4.5,5.5,6,3.5,1,0.116666666666667
"5681",2,7,3,2,6,6,1,6,1,6,6,6,5,6,2,12,2,2,3,4,"LA",NA,0.5,0.5,1,1,0,5,5,2,5,2016,NA,6,4,4.5,6.5,1.5,4.25,0.6
"5682",3,4,5,4,4,5,4,5,5,6,5,7,3,4,4,10,1,2,24,5,"TN",2,0.5,0.5,1,1,1,2,4,1,4,2016,NA,5,4,5,5.5,4.5,2.75,0.8
"5683",1,7,7,1,2,5,1,6,2,6,7,7,1,7,6,10,1,1,23,2,"CO",5,0.5,0.25,1,0,1,5,1,2,4,2016,1,4,3,6.5,7,1.5,3,0.55
"5684",2,7,7,2,2,2,1,7,2,5,6,7,1,6,6,7,1,2,28,3,"KS",6,0.5,0.5,1,0,1,5,1,4,3,2016,NA,3.5,2,7,7,2,3.25,0.6
"5685",3,3,6,3,6,3,5,1,5,5,5,7,2,5,2,13,1,1,7,2,"WI",6,1,0.5,1,0,1,2,5,5,5,2016,1,5.5,3,3.5,5,4,4.25,0.7
"5686",3,2,3,3,7,5,6,7,2,7,5,5,5,5,1,2,1,1,7,2,"TN",3,0.666666666666667,0.5,1,1,1,2,3,2,4,2016,1,7,4,5,3.5,2.5,2.75,0.833333333333333
"5687",2,4,7,2,7,5,4,6,2,5,6,7,1,6,1,3,2,2,13,3,"KS",NA,0.333333333333333,0.5,0,0,0,1,3,2,4,2016,NA,6,3.5,6.5,5.5,2,2.5,0.166666666666667
"5688",1,7,7,2,2,3,1,7,4,5,7,7,1,6,6,10,1,2,3,1,"IL",NA,NA,0,0,0,0,2,4,4,5,2016,NA,3.5,2,7,7,3,3.75,0
"5689",4,3,5,4,4,6,5,6,4,4,4,6,3,4,4,2,5,2,13,2,"TX",6,0.166666666666667,0.5,0,0,1,2,4,3,3,2016,NA,4,5,5.5,4.5,4,3,0.333333333333333
"5690",6,3,7,3,6,6,5,6,5,6,2,6,1,5,2,5,1,1,17,2,"LA",NA,0.333333333333333,0.5,0,0,0,1,4,2,5,2016,1,6,6,6.5,4.5,4,3,0.166666666666667
"5691",1,7,7,4,5,4,1,7,4,6,7,7,1,4,3,13,1,2,NA,4,"AR",NA,NA,0.5,1,1,1,5,5,5,5,2016,NA,5.5,2.5,7,7,4,5,0.875
"5692",3,2,7,2,7,6,6,7,2,7,5,6,1,6,1,1,2,2,11,3,"SC",4,0.333333333333333,0.5,1,0,0,1,1,1,3,2016,NA,7,4.5,7,4,2,1.5,0.366666666666667
"5693",6,7,7,1,5,6,1,7,6,7,2,7,1,7,3,13,1,-9,NA,2,"MA",2,0.166666666666667,0.5,0,0,0,2,3,1,1,2016,NA,6,6,7,7,3.5,1.75,0.133333333333333
"5694",6,7,7,2,7,6,1,6,2,5,2,7,1,6,1,4,1,2,3,3,"KS",4,NA,0.5,0,0,1,2,1,2,3,2016,NA,6,6,6.5,7,2,2,0.375
"5695",4,7,7,3,4,4,1,6,1,7,4,5,1,5,4,9,1,2,24,3,"TX",7,0.5,0.75,1,1,1,5,5,5,5,2016,NA,5.5,4,6.5,6,2,5,0.85
"5696",4,5,3,3,5,6,3,7,6,6,4,6,5,5,3,7,6,1,20,1,"WA",6,0.666666666666667,0.75,1,1,1,2,4,3,5,2016,1,5.5,5,5,5.5,4.5,3.5,0.883333333333333
"5697",2,4,4,3,3,5,4,6,5,6,6,6,4,5,5,11,1,2,12,4,"KS",4,0.5,0.5,0,0,0,3,4,3,4,2016,NA,4.5,3.5,5,5,4,3.5,0.2
"5698",3,7,6,1,6,6,1,7,1,6,5,6,2,7,2,2,1,1,9,3,"OK",6,0.166666666666667,0.75,1,1,1,4,3,2,4,2016,1,6,4.5,6.5,6.5,1,3.25,0.783333333333333
"5699",1,4,5,2,4,6,4,6,3,5,7,6,3,6,4,3,5,2,15,5,"DC",4,0.5,0.75,0,0,0,2,2,1,3,2016,NA,4.5,3.5,5.5,5,2.5,2,0.25
"5700",2,6,6,2,5,2,2,6,2,5,6,4,2,6,3,9,1,1,17,2,"IL",6,0.833333333333333,0.5,1,1,1,5,4,2,5,2016,1,5,2,6,5,2,4,0.866666666666667
"5701",2,6,6,2,5,4,2,6,3,6,6,6,2,6,3,10,1,2,25,4,"TX",2,0.5,0.5,NA,0,NA,5,1,3,4,2016,NA,5.5,3,6,6,2.5,3.25,0.333333333333333
"5702",1,5,7,1,6,6,3,7,1,5,7,7,1,7,2,13,1,1,12,1,"IL",NA,0.666666666666667,0.5,0,0,1,4,5,3,4,2016,1,5.5,3.5,7,6,1,4,0.433333333333333
"5703",4,2,7,1,4,6,6,7,5,7,4,5,1,7,4,3,2,1,8,2,"TX",6,0.166666666666667,0.5,0,0,0,2,4,3,4,2016,1,5.5,5,7,3.5,3,3.25,0.133333333333333
"5704",7,5,6,3,6,6,3,6,3,7,1,5,2,5,2,3,1,1,22,4,"OH",6,0.833333333333333,0.75,1,1,1,5,2,3,2,2016,1,6.5,6.5,6,5,3,3,0.916666666666667
"5705",1,2,2,1,1,7,6,7,7,6,7,7,6,7,7,1,5,2,17,2,"IL",NA,NA,0.5,1,0,1,1,5,1,5,2016,NA,3.5,4,4.5,4.5,4,3,0.625
"5706",5,2,5,5,6,1,6,5,6,5,3,2,3,3,2,8,1,1,23,3,"MI",NA,NA,0.5,1,1,1,2,2,2,4,2016,1,5.5,3,5,2,5.5,2.5,0.875
"5707",7,4,7,2,7,4,4,6,2,6,1,7,1,6,1,12,1,2,13,2,"NH",4,NA,0.75,0,0,1,1,4,1,5,2016,NA,6.5,5.5,6.5,5.5,2,2.75,0.4375
"5708",3,6,7,2,3,5,2,7,1,2,5,6,1,6,5,13,1,2,3,1,"KS",NA,NA,NA,0,1,0,3,1,2,4,2016,NA,2.5,4,7,6,1.5,2.5,0.333333333333333
"5709",3,3,6,3,6,6,5,6,5,6,5,6,2,5,2,4,2,2,15,2,"LA",NA,NA,0.5,0,0,1,2,4,2,4,2016,NA,6,4.5,6,4.5,4,3,0.375
"5710",1,4,7,2,7,7,4,7,1,7,7,6,1,6,1,7,2,2,9,2,"MS",NA,0.166666666666667,0.5,0,0,0,4,2,4,3,2016,NA,7,4,7,5,1.5,3.25,0.133333333333333
"5711",5,2,2,5,7,6,6,7,5,7,3,6,6,3,1,3,1,1,7,3,"MI",3,0.333333333333333,0.5,0,0,0,2,2,2,1,2016,1,7,5.5,4.5,4,5,1.75,0.166666666666667
"5712",6,3,7,3,6,4,5,7,5,5,2,4,1,5,2,7,1,1,24,3,"SC",4,0.666666666666667,0.5,1,1,1,4,4,4,5,2016,1,5.5,5,7,3.5,4,4.25,0.833333333333333
"5713",2,2,4,4,4,6,6,6,5,7,6,7,4,4,4,7,5,1,12,2,"IN",5,0.5,1,1,1,1,2,4,2,5,2016,1,5.5,4,5,4.5,4.5,3.25,0.9
"5714",2,6,3,2,3,6,2,4,4,6,6,6,5,6,5,2,1,1,6,2,"IL",3,NA,0.5,0,0,0,2,3,2,2,2016,1,4.5,4,3.5,6,3,2.25,0.125
"5715",5,5,5,4,4,2,3,3,4,4,3,4,3,4,4,9,5,1,19,1,"CO",NA,0.333333333333333,0.25,0,0,0,1,4,2,4,2016,1,4,3.5,4,4.5,4,2.75,0.116666666666667
"5716",1,2,2,2,2,7,6,6,5,6,7,7,6,6,6,13,1,1,1,2,"CA",3,0.333333333333333,0.5,0,0,1,5,4,2,5,2016,1,4,4,4,4.5,3.5,4,0.366666666666667
"5717",1,6,6,1,5,7,2,7,1,6,7,7,2,7,3,2,1,1,15,3,"FL",5,0.666666666666667,0.75,1,1,1,2,4,1,5,2016,1,5.5,4,6.5,6.5,1,3,0.883333333333333
"5718",1,4,2,1,4,5,4,7,5,6,7,7,6,7,4,10,5,2,13,3,"MA",6,0,0.5,0,1,0,5,5,3,5,2016,NA,5,3,4.5,5.5,3,4.5,0.3
"5719",6,2,3,2,6,6,6,7,4,7,2,7,5,6,2,12,5,1,14,4,"TX",1,0.166666666666667,0.25,0,0,0,1,2,2,5,2016,1,6.5,6,5,4.5,3,2.5,0.0833333333333333
"5720",3,3,4,5,4,4,5,4,6,4,5,4,4,3,4,6,1,1,22,3,"IL",4,0.666666666666667,0.75,1,1,1,4,3,2,4,2016,1,4,3.5,4,3.5,5.5,3.25,0.883333333333333
"5721",1,7,5,1,4,4,1,7,5,7,7,7,3,7,4,2,5,2,4,2,"CA",NA,0,0.5,0,0,0,2,4,1,5,2016,NA,5.5,2.5,6,7,3,3,0.1
"5722",3,4,5,3,4,4,4,5,4,5,5,5,3,5,4,2,1,1,9,2,"TN",4,0,0.75,0,0,1,2,4,3,5,2016,1,4.5,3.5,5,4.5,3.5,3.5,0.35
"5723",2,6,7,2,4,6,2,7,2,6,6,7,1,6,4,3,1,2,11,4,"MN",6,0.333333333333333,0.5,0,0,1,2,4,2,4,2016,NA,5,4,7,6.5,2,3,0.366666666666667
"5724",2,2,2,3,2,5,6,6,6,6,6,6,6,5,6,13,6,1,9,1,"TN",4,NA,0.5,0,0,0,4,4,2,NA,2016,1,4,3.5,4,4,4.5,3.33333333333333,0.125
"5725",5,6,7,2,5,6,2,7,3,4,3,7,1,6,3,6,1,2,19,4,"IL",4,0.666666666666667,0.5,0,0,0,2,5,2,5,2016,NA,4.5,5.5,7,6.5,2.5,3.5,0.233333333333333
"5726",4,4,7,4,4,4,4,4,4,4,4,4,1,4,4,2,2,2,2,1,"NC",4,0,0.5,0,0,0,3,3,3,3,2016,NA,4,4,5.5,4,4,3,0.1
"5727",5,6,5,2,7,6,2,6,2,5,3,6,3,6,1,12,1,1,11,3,"LA",5,0.5,0.5,1,1,1,5,4,1,5,2016,1,6,5.5,5.5,6,2,3.75,0.8
"5728",4,4,2,2,4,6,4,6,4,4,4,6,6,6,4,13,1,2,NA,2,"TX",6,0.666666666666667,0.5,0,0,1,2,5,4,5,2016,NA,4,5,4,5,3,4,0.433333333333333
"5729",2,6,7,2,5,5,2,7,2,6,6,7,1,6,3,10,5,-9,25,4,"FL",6,0.5,0,0,0,0,1,4,3,5,2016,NA,5.5,3.5,7,6.5,2,3.25,0.1
"5730",2,3,6,2,2,3,5,6,5,6,6,6,2,6,6,4,1,2,22,5,"KS",4,0.5,0.5,0,0,1,4,2,2,4,2016,NA,4,2.5,6,4.5,3.5,3,0.4
"5731",4,3,4,1,4,7,5,7,1,5,4,7,4,7,4,10,5,2,8,3,"CA",7,0.5,0.25,0,0,0,1,2,2,5,2016,NA,4.5,5.5,5.5,5,1,2.5,0.15
"5732",7,3,7,2,7,7,5,7,1,7,1,6,1,6,1,7,1,2,22,4,"FL",5,0.666666666666667,0.5,0,0,0,2,2,2,4,2016,NA,7,7,7,4.5,1.5,2.5,0.233333333333333
"5733",6,3,7,1,7,7,5,7,4,5,2,7,1,7,1,8,1,2,28,4,"NJ",4,0.666666666666667,0.5,1,0,1,5,1,1,1,2016,NA,6,6.5,7,5,2.5,2,0.633333333333333
"5734",6,7,6,2,1,5,1,6,4,6,2,2,2,6,7,9,1,1,14,5,"MD",2,0,0,0,0,0,1,3,1,5,2016,1,3.5,5.5,6,4.5,3,2.5,0
"5735",4,2,6,1,5,5,6,7,3,6,4,6,2,7,3,4,3,1,22,5,"MI",3,0.5,0.5,NA,0,NA,2,1,1,5,2016,1,5.5,4.5,6.5,4,2,2.25,0.333333333333333
"5736",2,6,6,1,3,5,2,6,2,6,6,6,2,7,5,8,1,2,26,4,"MN",3,0.166666666666667,0.5,0,0,0,4,1,1,4,2016,NA,4.5,3.5,6,6,1.5,2.5,0.133333333333333
"5737",2,7,7,1,3,3,1,7,1,6,6,6,1,7,5,8,1,1,24,5,"MS",6,0.666666666666667,0.5,1,0,1,4,2,2,4,2016,1,4.5,2.5,7,6.5,1,3,0.633333333333333
"5738",4,7,7,2,7,6,1,7,1,5,4,6,1,6,1,12,5,1,25,4,"CO",7,0.666666666666667,0.75,1,1,1,5,5,4,5,2016,1,6,5,7,6.5,1.5,4.75,0.883333333333333
"5739",5,3,7,2,6,7,5,7,2,6,3,7,1,6,2,13,1,2,1,3,"IL",6,0.5,0.25,0,0,0,4,5,5,5,2016,NA,6,6,7,5,2,4.75,0.15
"5740",5,4,3,3,4,4,4,5,5,5,3,5,5,5,4,6,1,1,19,3,"TX",6,0.833333333333333,0.5,1,1,1,2,2,2,4,2016,1,4.5,4.5,4,4.5,4,2.5,0.866666666666667
